0.14034910734351091 -0.014136451479883757 0.1301672507703733	-0.014136451477595707 0.05599341272024 -0.01422238336476947	-0.13016725076642705 0.014222383364738963 0.2392854651223097
0.14034910715759064 -0.014136451413540533 0.1301672507582598	-0.014136451411257162 0.05599341256509356 -0.014222383426693772	-0.13016725075432165 0.014222383426658144 0.23928546500544576
0.14034910690086916 -0.014136451363584917 0.1301672507445368	-0.01413645136129963 0.05599341270702331 -0.014222383700812746	-0.13016725074059707 0.014222383700776667 0.23928546535780984
0.1403491070734897 -0.01413645135397191 0.13016725080456854	-0.01413645135168381 0.05599341280029058 -0.014222383655473243	-0.13016725080062114 0.01422238365544028 0.23928546540224416
0.14034910753526478 -0.01413645139823105 0.13016725088956055	-0.01413645139594404 0.05599341283563186 -0.014222383373310037	-0.13016725088561082 0.014222383373279655 0.23928546515078644
0.14034910761015895 -0.0141364514691111 0.13016725087055733	-0.014136451466824372 0.05599341301612147 -0.014222383399678469	-0.130167250866618 0.014222383399643976 0.2392854653117426
0.14034910722204097 -0.014136451429244332 0.13016725078041863	-0.014136451426955505 0.05599341282020398 -0.014222383514636148	-0.13016725077647373 0.014222383514603858 0.23928546528998718
0.14034910683393942 -0.014136451350308431 0.13016725070412422	-0.014136451348020771 0.055993412474416956 -0.01422238355332879	-0.13016725070018187 0.01422238355329522 0.2392854650719926
0.1403491068461219 -0.014136451399292876 0.1301672506863463	-0.014136451397007057 0.05599341264275838 -0.014222383621524518	-0.13016725068239948 0.014222383621491471 0.2392854652597528
0.14034910728578034 -0.014136451468507139 0.13016725076527924	-0.014136451466222028 0.055993412837809745 -0.014222383451298497	-0.130167250761339 0.01422238345126238 0.23928546523488073
0.1403491075844979 -0.014136451448458716 0.1301672508546702	-0.014136451446172186 0.0559934128162765 -0.01422238327307784	-0.1301672508507244 0.014222383273045917 0.23928546505528178
0.1403491073548062 -0.014136451401279913 0.130167250844896	-0.014136451398992035 0.05599341293014289 -0.014222383513248324	-0.13016725084095404 0.014222383513213817 0.23928546537735185
0.14034910705866138 -0.014136451350174488 0.1301672508042498	-0.014136451347887404 0.05599341286920982 -0.014222383694784856	-0.1301672508003079 0.014222383694751095 0.23928546546723878
0.140349107090649 -0.014136451353295762 0.13016725079388586	-0.014136451351008446 0.05599341267669425 -0.014222383561637044	-0.130167250789942 0.0142223835616043 0.2392854651838714
0.14034910726905186 -0.014136451445636645 0.130167250779819	-0.014136451443347468 0.055993412758260884 -0.014222383450790167	-0.13016725077587246 0.01422238345076167 0.2392854652103188
0.1403491074257538 -0.014136451462149102 0.1301672508110775	-0.014136451459862615 0.05599341285865417 -0.014222383385057307	-0.13016725080713182 0.014222383385024323 0.2392854652290835
0.1403491073803418 -0.01413645146080982 0.13016725078082855	-0.014136451458524331 0.05599341264515067 -0.014222383289502965	-0.13016725077688795 0.01422238328946666 0.23928546495967554
0.14034910696443686 -0.014136451420675392 0.13016725070818136	-0.014136451418388197 0.05599341265401152 -0.014222383576935206	-0.13016725070423196 0.01422238357690598 0.2392854652308824
0.14034910680154308 -0.01413645135926615 0.13016725071291416	-0.014136451356977584 0.05599341261373919 -0.01422238368732712	-0.13016725070896945 0.014222383687293783 0.23928546530909167
0.14034910717771507 -0.014136451360019509 0.13016725081406805	-0.014136451357732803 0.055993412656156684 -0.014222383495849842	-0.1301672508101256 0.014222383495817868 0.2392854651335673
0.1403491075828059 -0.014136451447625209 0.13016725088708161	-0.014136451445337966 0.05599341301166548 -0.014222383442104747	-0.13016725088314834 0.014222383442068887 0.23928546533891693
0.1403491075823104 -0.014136451446236785 0.1301672508852868	-0.014136451443948924 0.0559934129894091 -0.014222383431338945	-0.13016725088134432 0.014222383431305986 0.23928546533208517
0.14034910718126065 -0.01413645135693795 0.1301672508124915	-0.014136451354651696 0.055993412635699194 -0.014222383482588218	-0.13016725080854444 0.014222383482556493 0.23928546512835497
0.14034910680989754 -0.014136451359012439 0.13016725071472685	-0.014136451356727973 0.0559934126342128 -0.014222383688143887	-0.13016725071078006 0.014222383688112038 0.23928546531756217
0.14034910696289907 -0.014136451422926357 0.13016725070878538	-0.014136451420639247 0.05599341267716652 -0.014222383584284466	-0.13016725070484358 0.01422238358425016 0.239285465237993
0.1403491073647345 -0.014136451458449828 0.13016725077901756	-0.014136451456162536 0.05599341264883592 -0.014222383297827584	-0.1301672507750716 0.014222383297795228 0.23928546495491046
0.14034910741437073 -0.014136451460614298 0.13016725080812475	-0.014136451458326978 0.055993412860095716 -0.014222383391101108	-0.13016725080417885 0.014222383391069252 0.2392854652215869
0.14034910720142613 -0.014136451392167139 0.13016725080787087	-0.014136451389879755 0.055993412895268976 -0.014222383584546916	-0.1301672508039281 0.014222383584514699 0.23928546539272347
0.1403491070908807 -0.014136451330021435 0.13016725081429853	-0.014136451327733082 0.055993412766318446 -0.014222383611487192	-0.13016725081035915 0.014222383611454295 0.23928546527683459
0.14034910719777913 -0.014136451387614478 0.13016725081088476	-0.014136451385327311 0.0559934128901073 -0.01422238358648166	-0.13016725080693925 0.014222383586450345 0.23928546539325848
0.14034910735706574 -0.014136451402332084 0.13016725084668648	-0.014136451400045555 0.055993412956535114 -0.014222383526106212	-0.13016725084273903 0.01422238352607632 0.23928546538657913
0.14034910759908747 -0.014136451452301493 0.13016725085723765	-0.014136451450012626 0.05599341284061925 -0.014222383277382542	-0.13016725085330025 0.014222383277350852 0.23928546506776605
0.14034910729226158 -0.014136451465181152 0.13016725076539903	-0.014136451462892913 0.055993412824835276 -0.014222383443755086	-0.1301672507614598 0.01422238344372162 0.23928546523300992
0.1403491068441062 -0.01413645139550324 0.13016725068388824	-0.014136451393216967 0.05599341260976526 -0.014222383610517128	-0.1301672506799465 0.01422238361048616 0.23928546525052635
0.14034910683367557 -0.014136451351060932 0.13016725070420468	-0.014136451348774396 0.05599341247653803 -0.014222383557016417	-0.1301672507002576 0.01422238355698589 0.2392854650759086
0.14034910721709737 -0.014136451429121144 0.1301672507830875	-0.014136451426837547 0.05599341284577391 -0.014222383531357928	-0.13016725077914432 0.014222383531323296 0.23928546529919453
