0.08737741349467887 0.015227918226670955 0.11268305983947963	0.015227918358856996 0.027119083999920968 0.015825821911756965	-0.11268305877281588 -0.015825799603683247 0.213323140463908
0.08737741349466523 0.015227918226672346 0.11268305983947893	0.015227918358859085 0.027119083999865394 0.0158258219117459	-0.11268305877281491 -0.015825799603674126 0.21332314046389753
0.08737741349466847 0.015227918226677102 0.11268305983948997	0.015227918358862978 0.027119083999859246 0.015825821911731944	-0.11268305877282189 -0.01582579960366639 0.2133231404639275
0.08737741349468128 0.015227918226678077 0.1126830598394823	0.015227918358866256 0.02711908399989419 0.01582582191173855	-0.11268305877281251 -0.01582579960367635 0.21332314046392784
0.08737741349470698 0.015227918226671347 0.11268305983947656	0.015227918358861382 0.0271190839999146 0.015825821911726577	-0.11268305877280503 -0.015825799603666226 0.2133231404639877
0.08737741349469916 0.015227918226672405 0.11268305983946872	0.015227918358860911 0.02711908399987952 0.015825821911724415	-0.11268305877279973 -0.015825799603662632 0.21332314046397732
0.08737741349474845 0.015227918226673675 0.11268305983947959	0.015227918358862318 0.0271190839999382 0.01582582191172878	-0.11268305877281126 -0.015825799603663725 0.2133231404640149
0.08737741349473058 0.01522791822666765 0.11268305983948107	0.01522791835885266 0.02711908399995903 0.015825821911750568	-0.1126830587728115 -0.01582579960368733 0.21332314046401146
0.08737741349467414 0.015227918226667098 0.11268305983948214	0.015227918358852633 0.02711908399992677 0.015825821911754114	-0.1126830587728145 -0.015825799603693055 0.21332314046393114
0.08737741349471548 0.015227918226679807 0.11268305983948419	0.015227918358867084 0.02711908399995333 0.015825821911745953	-0.11268305877281487 -0.015825799603686158 0.21332314046399503
0.08737741349473396 0.015227918226682666 0.11268305983948346	0.015227918358872567 0.02711908399997131 0.015825821911744788	-0.11268305877281085 -0.01582579960368779 0.2133231404639818
0.08737741349471582 0.015227918226679826 0.11268305983946575	0.015227918358868851 0.02711908399997709 0.01582582191174385	-0.11268305877279337 -0.015825799603685665 0.21332314046399756
0.0873774134947096 0.015227918226679215 0.11268305983946392	0.015227918358869405 0.02711908399994447 0.015825821911737037	-0.11268305877279755 -0.01582579960367396 0.21332314046394707
0.08737741349472093 0.015227918226684905 0.11268305983947653	0.01522791835887142 0.02711908399994059 0.015825821911735732	-0.11268305877281382 -0.01582579960366605 0.21332314046396006
0.08737741349465622 0.01522791822667374 0.11268305983948869	0.015227918358860365 0.0271190839998711 0.015825821911751817	-0.11268305877282678 -0.015825799603677897 0.21332314046386408
0.08737741349470746 0.015227918226683844 0.1126830598394754	0.015227918358874378 0.027119083999955863 0.015825821911753534	-0.11268305877281455 -0.015825799603675902 0.21332314046393241
0.08737741349469516 0.015227918226680168 0.11268305983947693	0.01522791835886806 0.027119083999939023 0.01582582191175927	-0.11268305877281425 -0.01582579960368635 0.21332314046392076
0.08737741349468028 0.015227918226670509 0.11268305983948514	0.015227918358857877 0.027119083999903308 0.015825821911753496	-0.11268305877281892 -0.015825799603683514 0.21332314046388728
0.0873774134947271 0.015227918226669463 0.11268305983948099	0.015227918358859704 0.027119083999947686 0.015825821911749673	-0.11268305877281583 -0.015825799603684083 0.21332314046399664
0.08737741349473052 0.015227918226665912 0.1126830598394664	0.01522791835885503 0.02711908399995768 0.015825821911742706	-0.11268305877279676 -0.015825799603683223 0.2133231404640053
0.08737741349472056 0.015227918226660225 0.1126830598394669	0.015227918358851534 0.027119083999921634 0.01582582191173229	-0.11268305877279718 -0.015825799603669574 0.21332314046399214
0.08737741349474955 0.01522791822666399 0.11268305983947272	0.015227918358856509 0.027119083999925093 0.015825821911724554	-0.11268305877280765 -0.015825799603659412 0.21332314046402767
0.08737741349471312 0.015227918226670037 0.11268305983948261	0.015227918358861023 0.02711908399989658 0.015825821911720203	-0.11268305877281379 -0.015825799603657403 0.21332314046396034
0.08737741349466054 0.015227918226668117 0.11268305983947885	0.01522791835885716 0.027119083999859565 0.01582582191173157	-0.11268305877280903 -0.015825799603668686 0.21332314046393697
0.08737741349467933 0.015227918226668281 0.11268305983948247	0.015227918358856896 0.027119083999882658 0.015825821911731333	-0.11268305877281387 -0.015825799603668624 0.21332314046393253
0.08737741349467816 0.015227918226675043 0.1126830598394862	0.015227918358865923 0.027119083999887862 0.01582582191174306	-0.11268305877281366 -0.01582579960368132 0.2133231404639538
0.08737741349465974 0.015227918226675893 0.11268305983948818	0.015227918358865406 0.02711908399989216 0.015825821911743018	-0.11268305877281645 -0.01582579960368629 0.21332314046392223
0.08737741349468246 0.015227918226682905 0.11268305983947523	0.015227918358873119 0.027119083999923087 0.015825821911748826	-0.11268305877280389 -0.01582579960368833 0.2133231404639321
0.08737741349471 0.015227918226688647 0.11268305983947438	0.015227918358877466 0.027119083999951533 0.01582582191174158	-0.11268305877280602 -0.01582579960367349 0.21332314046395118
0.08737741349468063 0.01522791822668559 0.11268305983946969	0.015227918358874317 0.0271190839999094 0.01582582191174342	-0.1126830587728046 -0.01582579960367161 0.2133231404639307
0.08737741349472648 0.01522791822667797 0.11268305983947209	0.015227918358868098 0.027119083999948446 0.015825821911741172	-0.11268305877281107 -0.015825799603667992 0.21332314046400602
0.0873774134947018 0.015227918226673697 0.1126830598394842	0.015227918358863165 0.027119083999924822 0.015825821911749638	-0.11268305877282152 -0.015825799603674293 0.21332314046389628
0.08737741349469817 0.01522791822667231 0.11268305983948053	0.015227918358861846 0.02711908399992769 0.015825821911748056	-0.11268305877281477 -0.015825799603677727 0.21332314046393955
0.08737741349469497 0.015227918226676273 0.11268305983947241	0.015227918358867318 0.027119083999925003 0.015825821911749246	-0.1126830587728076 -0.015825799603682602 0.21332314046390286
0.08737741349469118 0.01522791822668346 0.1126830598394757	0.015227918358870805 0.02711908399993979 0.015825821911751442	-0.11268305877280514 -0.01582579960368916 0.21332314046394837
0.08737741349467329 0.01522791822667831 0.1126830598394812	0.015227918358869125 0.027119083999920378 0.015825821911757805	-0.11268305877281357 -0.01582579960369645 0.21332314046392836
0.0873774134946877 0.015227918226686444 0.11268305983948311	0.015227918358878559 0.027119083999938103 0.015825821911753905	-0.11268305877281476 -0.01582579960368885 0.2133231404639204
0.0873774134946875 0.015227918226689265 0.11268305983947678	0.015227918358880497 0.027119083999914598 0.015825821911742307	-0.11268305877281184 -0.015825799603673314 0.21332314046394155
0.08737741349468763 0.015227918226680421 0.11268305983947839	0.015227918358870857 0.02711908399989174 0.01582582191173098	-0.11268305877280851 -0.015825799603662895 0.2133231404639637
0.08737741349470876 0.015227918226670661 0.11268305983947449	0.015227918358862036 0.027119083999915 0.015825821911732374	-0.1126830587728055 -0.015825799603667492 0.21332314046398437
0.08737741349471188 0.015227918226663882 0.11268305983948647	0.015227918358853178 0.02711908399990578 0.015825821911732953	-0.11268305877281365 -0.015825799603674223 0.21332314046396839
0.08737741349470735 0.015227918226664479 0.11268305983948777	0.015227918358853268 0.02711908399990788 0.01582582191173539	-0.11268305877281505 -0.015825799603677495 0.21332314046400855
0.08737741349471076 0.015227918226663877 0.11268305983949167	0.015227918358854703 0.027119083999917616 0.01582582191173612	-0.11268305877281766 -0.015825799603678813 0.2133231404639759
0.08737741349472755 0.015227918226667995 0.11268305983947247	0.015227918358859165 0.027119083999949785 0.015825821911736634	-0.11268305877280216 -0.01582579960367452 0.21332314046402384
0.08737741349469592 0.015227918226671116 0.11268305983946873	0.015227918358862507 0.027119083999902076 0.015825821911731187	-0.112683058772805 -0.015825799603663846 0.2133231404639453
0.08737741349468985 0.015227918226669678 0.11268305983947635	0.015227918358859494 0.027119083999907555 0.01582582191173955	-0.11268305877281116 -0.015825799603669154 0.21332314046393408
0.08737741349471041 0.015227918226670589 0.11268305983948286	0.015227918358859914 0.027119083999900408 0.015825821911744677	-0.11268305877282005 -0.015825799603670268 0.21332314046398276
