0.025220545663226415 0.0019364113179719585 0.10646279674459579	0.0019364113292456436 0.014006054234512356 0.017416713498115247	-0.10646279667174464 -0.017416713056129518 0.017644522438692304
0.025220545663151912 0.0019364113179585049 0.10646279674459536	0.001936411329233161 0.01400605423437648 0.01741671349808311	-0.10646279667174416 -0.017416713056094917 0.017644522438515203
0.025220545663123893 0.0019364113179451067 0.10646279674457026	0.00193641132922635 0.014006054234319863 0.017416713498077024	-0.1064627966717191 -0.017416713056070197 0.017644522438676286
0.025220545663093147 0.001936411317950402 0.1064627967445925	0.0019364113292216064 0.014006054234368012 0.017416713498103215	-0.10646279667174491 -0.01741671305612506 0.017644522438527148
0.025220545663211653 0.001936411317897564 0.10646279674459394	0.001936411329173729 0.014006054234404024 0.017416713498114165	-0.10646279667174183 -0.017416713056118343 0.01764452243869074
0.025220545663185837 0.001936411317917241 0.10646279674458875	0.001936411329195033 0.014006054234321866 0.01741671349808395	-0.1064627966717346 -0.017416713056083093 0.01764452243867574
0.025220545663242944 0.001936411317900383 0.10646279674461055	0.001936411329171146 0.014006054234357199 0.017416713498065214	-0.10646279667175977 -0.017416713056087205 0.0176445224386427
0.02522054566320381 0.0019364113179326805 0.10646279674457568	0.0019364113292114106 0.014006054234437838 0.017416713498116798	-0.10646279667172315 -0.017416713056113056 0.017644522438728157
0.02522054566315413 0.0019364113179501426 0.1064627967445802	0.0019364113292253396 0.01400605423441912 0.017416713498107493	-0.10646279667172522 -0.01741671305611777 0.017644522438628345
0.025220545663219116 0.001936411317884169 0.10646279674458478	0.001936411329160088 0.014006054234319837 0.01741671349807075	-0.10646279667173401 -0.017416713056078777 0.017644522438598435
0.025220545663136654 0.0019364113179260421 0.1064627967445755	0.0019364113292013561 0.014006054234309485 0.01741671349808816	-0.10646279667172265 -0.017416713056093328 0.0176445224385911
0.025220545663219355 0.0019364113179142443 0.1064627967445943	0.001936411329190822 0.01400605423443876 0.017416713498110404	-0.10646279667174227 -0.017416713056117056 0.017644522438660656
0.025220545663160832 0.0019364113179859378 0.10646279674458523	0.001936411329260217 0.014006054234427662 0.01741671349809957	-0.10646279667173154 -0.017416713056110304 0.01764452243863522
0.025220545663200575 0.0019364113180095916 0.10646279674459487	0.0019364113292851858 0.014006054234443585 0.017416713498070977	-0.1064627966717469 -0.01741671305608105 0.0176445224387142
0.025220545663224243 0.0019364113179681044 0.10646279674457682	0.0019364113292480987 0.014006054234444761 0.017416713498101866	-0.10646279667172837 -0.017416713056096805 0.017644522438731915
0.02522054566312989 0.001936411317957588 0.10646279674458936	0.00193641132923489 0.014006054234345039 0.017416713498082315	-0.10646279667174141 -0.017416713056083916 0.01764452243847245
0.025220545663196994 0.0019364113179635876 0.10646279674458382	0.001936411329239376 0.014006054234388067 0.017416713498084123	-0.10646279667173127 -0.017416713056090504 0.01764452243861523
0.02522054566314253 0.0019364113179513977 0.10646279674459509	0.0019364113292256535 0.014006054234408174 0.01741671349809356	-0.10646279667174502 -0.017416713056109746 0.017644522438597786
0.025220545663129236 0.001936411317949317 0.10646279674458148	0.0019364113292275721 0.014006054234407003 0.01741671349810009	-0.10646279667173231 -0.017416713056096562 0.01764452243873362
0.02522054566317178 0.0019364113179484986 0.1064627967445975	0.001936411329222848 0.014006054234348047 0.01741671349807973	-0.10646279667174967 -0.01741671305608761 0.017644522438549907
0.02522054566322881 0.0019364113179179713 0.10646279674461515	0.0019364113291887673 0.014006054234363886 0.017416713498072466	-0.10646279667176384 -0.017416713056094928 0.01764452243862695
0.02522054566313952 0.0019364113179070053 0.10646279674457117	0.0019364113291877685 0.014006054234349754 0.017416713498110293	-0.10646279667171635 -0.017416713056103452 0.017644522438793744
0.025220545663131727 0.0019364113179042904 0.10646279674459208	0.001936411329175586 0.014006054234330751 0.017416713498089386	-0.10646279667174038 -0.017416713056107765 0.01764452243854768
0.02522054566318834 0.0019364113179329394 0.10646279674457687	0.0019364113292087044 0.01400605423434187 0.01741671349808272	-0.10646279667173045 -0.017416713056091274 0.01764452243851354
