0.6153129678254767 -0.004198760653218923 0.07034465436507926	-0.004198760653373306 0.6120543576998518 0.005743442994498523	-0.07034465436494561 -0.005743442994281714 0.7314087117713207
0.615312967825351 -0.004198760653207805 0.07034465436504293	-0.004198760653356509 0.6120543576997401 0.00574344299454118	-0.07034465436490936 -0.005743442994323621 0.7314087117710376
0.6153129678255104 -0.004198760653143455 0.07034465436505502	-0.004198760653297388 0.6120543576997687 0.005743442994555207	-0.0703446543649143 -0.0057434429943363716 0.7314087117709588
0.6153129678254861 -0.004198760653096659 0.07034465436505358	-0.004198760653257534 0.6120543576996853 0.005743442994540299	-0.07034465436492149 -0.005743442994324534 0.7314087117708973
0.6153129678252721 -0.004198760653171832 0.07034465436503477	-0.004198760653328741 0.6120543576996025 0.005743442994554655	-0.0703446543649002 -0.005743442994337555 0.7314087117711346
0.615312967825177 -0.004198760653317077 0.07034465436504532	-0.004198760653462445 0.6120543576996891 0.005743442994527507	-0.0703446543649231 -0.0057434429943162 0.7314087117712416
0.6153129678253626 -0.004198760653211718 0.07034465436504653	-0.004198760653360837 0.6120543576997384 0.005743442994546797	-0.07034465436491057 -0.0057434429943279235 0.7314087117711842
0.6153129678253164 -0.004198760653285153 0.07034465436502527	-0.004198760653448624 0.6120543576997793 0.005743442994569102	-0.0703446543648912 -0.005743442994352366 0.7314087117710746
0.6153129678252438 -0.004198760653363526 0.07034465436502838	-0.004198760653525511 0.6120543576998237 0.005743442994546218	-0.07034465436490425 -0.005743442994333915 0.7314087117711083
0.6153129678253005 -0.004198760653203626 0.07034465436504919	-0.004198760653351676 0.6120543576996818 0.005743442994549316	-0.07034465436491846 -0.0057434429943337036 0.7314087117711726
0.6153129678253061 -0.004198760653163217 0.07034465436505091	-0.0041987606533104935 0.612054357699602 0.005743442994528329	-0.07034465436492132 -0.005743442994313893 0.7314087117710959
0.6153129678254213 -0.004198760653138213 0.0703446543650448	-0.004198760653293332 0.6120543576997031 0.005743442994548827	-0.07034465436490775 -0.005743442994331022 0.7314087117710176
0.615312967825382 -0.004198760653163346 0.07034465436505391	-0.004198760653320682 0.6120543576996845 0.005743442994528239	-0.07034465436491978 -0.005743442994309688 0.7314087117709271
0.6153129678253807 -0.004198760653193948 0.07034465436506122	-0.004198760653349067 0.6120543576996944 0.005743442994529946	-0.07034465436492032 -0.0057434429943125365 0.7314087117710723
0.6153129678254975 -0.004198760653236582 0.07034465436505734	-0.004198760653391455 0.6120543576999165 0.005743442994527899	-0.07034465436492848 -0.005743442994311773 0.7314087117712746
0.6153129678253796 -0.004198760653191719 0.07034465436504245	-0.004198760653348262 0.6120543576997448 0.005743442994541315	-0.070344654364903 -0.005743442994321033 0.7314087117710352
0.6153129678256135 -0.004198760653167186 0.0703446543650742	-0.004198760653321452 0.6120543576999264 0.005743442994528079	-0.07034465436493906 -0.005743442994311291 0.7314087117712073
0.6153129678254746 -0.004198760653140184 0.07034465436504626	-0.0041987606532860305 0.6120543576997536 0.005743442994552466	-0.07034465436490898 -0.005743442994334824 0.7314087117710103
0.6153129678253796 -0.00419876065317166 0.0703446543650463	-0.004198760653324626 0.6120543576996762 0.00574344299457176	-0.07034465436490758 -0.0057434429943527925 0.731408711771079
0.6153129678253507 -0.004198760653247577 0.07034465436504433	-0.004198760653408977 0.6120543576997659 0.0057434429945355005	-0.07034465436491961 -0.005743442994322091 0.7314087117710425
0.615312967825332 -0.004198760653181173 0.07034465436503051	-0.004198760653339477 0.6120543576996594 0.005743442994563197	-0.07034465436489129 -0.005743442994342443 0.7314087117711465
0.6153129678252421 -0.004198760653238785 0.07034465436504016	-0.004198760653387966 0.6120543576996483 0.0057434429945417385	-0.07034465436490762 -0.005743442994325894 0.7314087117712074
0.6153129678253075 -0.004198760653281676 0.07034465436505054	-0.0041987606534286855 0.6120543576997813 0.005743442994534959	-0.07034465436492425 -0.005743442994321009 0.7314087117712156
0.6153129678252744 -0.004198760653269577 0.0703446543650327	-0.004198760653428335 0.6120543576997298 0.005743442994566278	-0.07034465436489856 -0.005743442994349233 0.7314087117710644
0.6153129678253857 -0.0041987606532084155 0.07034465436503998	-0.00419876065336623 0.6120543576997397 0.0057434429945529	-0.07034465436490514 -0.005743442994337204 0.7314087117709598
0.6153129678254596 -0.004198760653160201 0.07034465436505799	-0.004198760653310003 0.6120543576997808 0.005743442994537683	-0.07034465436492579 -0.005743442994321356 0.7314087117710557
0.615312967825212 -0.004198760653220515 0.07034465436504883	-0.004198760653372708 0.6120543576996037 0.005743442994515676	-0.07034465436491935 -0.005743442994300265 0.731408711771122
0.6153129678252907 -0.004198760653188572 0.07034465436505166	-0.0041987606533428045 0.612054357699628 0.005743442994521779	-0.07034465436491515 -0.00574344299430446 0.731408711771129
0.6153129678255096 -0.004198760653202252 0.07034465436507092	-0.004198760653356547 0.6120543576998542 0.005743442994513039	-0.07034465436494501 -0.005743442994297868 0.7314087117711587
0.6153129678253836 -0.004198760653187885 0.07034465436506074	-0.004198760653344038 0.6120543576996959 0.005743442994530092	-0.07034465436492093 -0.005743442994313903 0.7314087117710717
0.6153129678255127 -0.004198760653143934 0.0703446543650531	-0.0041987606532988865 0.6120543576997731 0.005743442994555335	-0.07034465436491406 -0.005743442994336979 0.7314087117709619
0.6153129678254731 -0.004198760653131517 0.07034465436504213	-0.0041987606532886464 0.6120543576997454 0.0057434429945548565	-0.07034465436490481 -0.005743442994338523 0.7314087117710101
0.6153129678254476 -0.004198760653209052 0.07034465436506328	-0.00419876065336482 0.6120543576998251 0.005743442994533526	-0.07034465436493018 -0.0057434429943159955 0.7314087117713215
0.6153129678253317 -0.004198760653296094 0.07034465436503727	-0.004198760653443682 0.6120543576998272 0.005743442994552105	-0.07034465436491005 -0.005743442994337954 0.7314087117711549
0.6153129678254281 -0.004198760653186084 0.07034465436504146	-0.004198760653340301 0.6120543576997246 0.005743442994565445	-0.07034465436489992 -0.005743442994346273 0.7314087117710878
0.6153129678254173 -0.004198760653179097 0.07034465436504242	-0.0041987606533397375 0.6120543576997299 0.005743442994554492	-0.070344654364908 -0.0057434429943370655 0.731408711771014
0.6153129678252648 -0.004198760653259878 0.07034465436503534	-0.004198760653415802 0.6120543576997002 0.0057434429945411175	-0.07034465436490468 -0.005743442994326123 0.7314087117711789
0.6153129678251773 -0.004198760653229345 0.07034465436504145	-0.00419876065338106 0.6120543576995874 0.005743442994539945	-0.07034465436491599 -0.005743442994327486 0.7314087117711964
0.6153129678254384 -0.004198760653125303 0.07034465436505635	-0.004198760653275759 0.6120543576996986 0.0057434429945343	-0.07034465436492318 -0.0057434429943194545 0.7314087117710714
0.615312967825402 -0.004198760653245308 0.07034465436504247	-0.0041987606534014295 0.6120543576998234 0.005743442994555689	-0.07034465436490758 -0.005743442994338793 0.731408711770945
0.6153129678252619 -0.004198760653283309 0.0703446543650369	-0.004198760653438839 0.6120543576997325 0.005743442994540625	-0.0703446543649058 -0.0057434429943237705 0.7314087117709889
0.6153129678253326 -0.004198760653209149 0.07034465436506276	-0.004198760653362946 0.6120543576997088 0.005743442994509847	-0.07034465436493015 -0.005743442994295599 0.7314087117711683
0.6153129678253407 -0.004198760653254641 0.07034465436506326	-0.004198760653410674 0.6120543576997735 0.005743442994502697	-0.07034465436493986 -0.0057434429942918586 0.7314087117713574
0.6153129678252841 -0.004198760653190296 0.07034465436505184	-0.00419876065334316 0.6120543576996259 0.005743442994521536	-0.07034465436491392 -0.005743442994303571 0.7314087117711287
0.6153129678253734 -0.00419876065317111 0.07034465436505596	-0.004198760653322552 0.6120543576996821 0.005743442994529006	-0.07034465436492436 -0.005743442994311166 0.7314087117709261
0.6153129678254852 -0.004198760653103824 0.07034465436505628	-0.004198760653255603 0.6120543576996906 0.0057434429945383	-0.07034465436492321 -0.005743442994321321 0.7314087117708985
0.6153129678253708 -0.004198760653172047 0.0703446543650455	-0.004198760653326788 0.6120543576996681 0.005743442994568089	-0.07034465436490756 -0.0057434429943514255 0.7314087117710775
0.6153129678253388 -0.0041987606532876524 0.0703446543650352	-0.004198760653441788 0.6120543576998274 0.005743442994549722	-0.07034465436490567 -0.005743442994334928 0.7314087117711549
0.6153129678254984 -0.004198760653225053 0.07034465436505907	-0.004198760653383222 0.612054357699876 0.005743442994539327	-0.07034465436492054 -0.005743442994319982 0.7314087117713358
0.6153129678253954 -0.004198760653220061 0.07034465436503021	-0.004198760653374777 0.6120543576997892 0.005743442994566847	-0.07034465436489398 -0.005743442994348504 0.731408711771125
0.6153129678253559 -0.004198760653264886 0.07034465436504472	-0.004198760653418662 0.6120543576997655 0.005743442994552716	-0.07034465436491305 -0.005743442994337156 0.731408711771121
0.615312967825356 -0.004198760653171421 0.07034465436504832	-0.004198760653325074 0.6120543576996716 0.005743442994554416	-0.07034465436491692 -0.005743442994337811 0.7314087117709995
0.6153129678253972 -0.004198760653106745 0.0703446543650447	-0.004198760653260259 0.6120543576996154 0.005743442994546932	-0.07034465436490471 -0.005743442994328191 0.7314087117710337
0.6153129678253332 -0.004198760653188877 0.07034465436505	-0.004198760653342588 0.6120543576996871 0.005743442994531653	-0.07034465436492199 -0.005743442994318539 0.731408711771078
