0.2745738537845664 0.015623566691419025 0.09970674582713265	0.01562356669146372 0.2617823687635492 -0.012946574422383922	-0.09970674582537986 0.01294657442273376 0.47231818298517975
0.27457385378482957 0.015623566691359144 0.09970674582704965	0.015623566691417711 0.261782368763587 -0.012946574422978707	-0.09970674582530896 0.012946574423314757 0.4723181829846219
0.2745738537846958 0.01562356669139367 0.09970674582703559	0.015623566691446647 0.26178236876369637 -0.012946574422473864	-0.09970674582529099 0.012946574422817114 0.4723181829852263
0.27457385378469673 0.01562356669140444 0.09970674582705895	0.015623566691449924 0.2617823687636177 -0.012946574422779113	-0.09970674582532783 0.012946574423120888 0.47231818298490474
0.2745738537847558 0.015623566691372309 0.09970674582708455	0.015623566691430231 0.26178236876357647 -0.01294657442289985	-0.09970674582534017 0.01294657442324585 0.47231818298498374
0.27457385378462495 0.015623566691391045 0.09970674582707653	0.015623566691437604 0.2617823687635871 -0.012946574422419203	-0.09970674582532715 0.012946574422767504 0.47231818298511974
0.27457385378479515 0.01562356669134206 0.09970674582712918	0.015623566691388015 0.2617823687635962 -0.012946574423015826	-0.09970674582540198 0.01294657442335781 0.47231818298480854
0.2745738537846653 0.015623566691388095 0.09970674582709631	0.015623566691434346 0.26178236876369704 -0.012946574422560288	-0.09970674582535544 0.012946574422906573 0.4723181829851685
0.27457385378477106 0.015623566691374055 0.09970674582704826	0.015623566691416608 0.26178236876364414 -0.012946574422745109	-0.09970674582531455 0.0129465744230862 0.47231818298495076
0.27457385378476035 0.015623566691354122 0.09970674582705043	0.015623566691402444 0.2617823687635994 -0.012946574422852672	-0.09970674582531505 0.012946574423202326 0.4723181829849439
0.27457385378459626 0.01562356669139778 0.09970674582703043	0.015623566691446072 0.2617823687636851 -0.01294657442246358	-0.09970674582528344 0.01294657442281091 0.4723181829851853
0.2745738537848321 0.015623566691375936 0.09970674582709152	0.01562356669142874 0.2617823687636579 -0.012946574423050944	-0.09970674582536082 0.012946574423390544 0.4723181829850241
0.2745738537846675 0.015623566691460913 0.09970674582709972	0.015623566691503003 0.2617823687635248 -0.012946574422550785	-0.09970674582535968 0.01294657442290095 0.4723181829849251
0.27457385378473054 0.01562356669137812 0.09970674582714165	0.01562356669143251 0.2617823687635127 -0.012946574422669228	-0.09970674582539359 0.012946574423009834 0.4723181829849659
0.27457385378479554 0.015623566691352042 0.09970674582714803	0.015623566691407794 0.2617823687636457 -0.012946574422854365	-0.09970674582541722 0.012946574423191158 0.47231818298469685
0.274573853784706 0.015623566691446121 0.09970674582706898	0.015623566691496383 0.2617823687636529 -0.012946574422701838	-0.09970674582533451 0.012946574423042624 0.47231818298490263
0.2745738537846548 0.01562356669136353 0.09970674582704053	0.015623566691408327 0.26178236876368216 -0.012946574422578815	-0.09970674582528802 0.01294657442293081 0.47231818298515854
0.27457385378480975 0.015623566691330299 0.09970674582702518	0.01562356669139334 0.26178236876365996 -0.012946574422922387	-0.09970674582529357 0.01294657442325084 0.47231818298478956
0.27457385378461996 0.015623566691401195 0.09970674582708788	0.015623566691450205 0.2617823687636281 -0.012946574422410186	-0.09970674582533445 0.012946574422765124 0.4723181829851685
0.2745738537847845 0.015623566691358101 0.09970674582714772	0.015623566691406968 0.2617823687635137 -0.01294657442297243	-0.09970674582541224 0.012946574423313807 0.47231818298468464
0.2745738537847239 0.01562356669139334 0.09970674582713351	0.015623566691452562 0.26178236876355654 -0.012946574422585677	-0.09970674582539522 0.012946574422921193 0.47231818298512673
0.27457385378465005 0.015623566691341854 0.0997067458271036	0.015623566691384705 0.2617823687636208 -0.012946574422589247	-0.09970674582535065 0.012946574422942628 0.47231818298505507
0.2745738537847974 0.01562356669136234 0.09970674582709162	0.015623566691415859 0.26178236876359606 -0.012946574422986926	-0.09970674582536584 0.012946574423322248 0.4723181829847825
0.2745738537846384 0.015623566691389128 0.09970674582701441	0.01562356669143824 0.2617823687637035 -0.01294657442239975	-0.09970674582526332 0.012946574422752686 0.47231818298529066
0.2745738537848267 0.015623566691335328 0.09970674582697722	0.015623566691378245 0.2617823687636833 -0.012946574422907559	-0.09970674582524787 0.012946574423251991 0.4723181829848568
0.27457385378471416 0.0156235666914061 0.0997067458270578	0.015623566691456155 0.26178236876369254 -0.01294657442261609	-0.09970674582533187 0.012946574422957064 0.472318182985236
0.2745738537846295 0.015623566691415541 0.09970674582709141	0.015623566691458658 0.26178236876359706 -0.01294657442268211	-0.09970674582533487 0.012946574423036289 0.47231818298491696
0.2745738537847966 0.015623566691413019 0.09970674582714989	0.015623566691464908 0.2617823687634913 -0.012946574422969738	-0.09970674582542013 0.012946574423311197 0.4723181829849467
0.27457385378465243 0.015623566691441774 0.0997067458271415	0.01562356669148549 0.2617823687635664 -0.012946574422420466	-0.09970674582540778 0.012946574422768923 0.4723181829849675
0.27457385378476795 0.015623566691362771 0.09970674582714494	0.015623566691416998 0.26178236876353056 -0.01294657442295279	-0.099706745825398 0.012946574423292109 0.47231818298481865
