-0.0061799934286648405 -0.002332421989697472 0.015350780297520659	-0.002332422090805948 0.007785488819368415 -0.09328276825777834	-0.01535077908249493 0.0932827692708082 -0.00886920187630015
-0.00982942200271374 -0.0030801872701826903 0.014302086648194205	-0.003080187589941493 0.003868700810600331 -0.09394293559872789	-0.014302084420353165 0.09394293782796369 -0.019694468739855586
-0.009307076125438993 -0.003920809733337144 0.01491608393836429	-0.003920810137037965 0.005789274758280713 -0.09431264626741102	-0.014916082236944104 0.09431264765928389 -0.018146145503951945
-0.006418857977598606 -0.003242642723917869 0.01480882101299084	-0.0032426430291155814 0.009413115544619304 -0.09419213990920874	-0.01480882000201994 0.09419214168688626 -0.005823983455052674
-0.008154044027738994 -0.003077616843392122 0.014843736478635544	-0.0030776170204812442 0.006006972867829297 -0.09463566857619843	-0.014843735586683504 0.09463566951902665 -0.015104708346294935
-0.00950557799486998 -0.0034351011084340663 0.015432115470743024	-0.0034351014495369314 0.004124849495704557 -0.09261473516295124	-0.015432112960590452 0.09261473575958863 -0.023039846401861817
-0.009154071057761289 -0.004373578308106697 0.01495793490782404	-0.004373578486352237 0.007569779729782419 -0.09441347161821965	-0.01495793288682639 0.0944134719331894 -0.01628283005333337
-0.007992390718964097 -0.004906838091383599 0.015044469402118468	-0.004906838397707341 0.003944133254577837 -0.0940516383246843	-0.015044468379781559 0.09405164112697342 -0.007666651636655872
-0.010581137795762526 -0.004930007949387858 0.012892542025761438	-0.004930008034319562 0.000015607977537314063 -0.09467949182040152	-0.012892542250512153 0.09467949254139829 -0.0204148310464698
-0.012853747273030512 -0.004902281284780005 0.0132832019913981	-0.0049022812770738245 0.005258862980053453 -0.09369874187224118	-0.013283200807409735 0.09369874055248607 -0.02533660694597615
-0.010616158797851128 -0.004884792840247137 0.015004350238648361	-0.004884792661329051 0.004866076480954433 -0.09309059309323268	-0.01500434915916048 0.09309059130948426 -0.018534926886367875
-0.010146151802623578 -0.004814831303905037 0.0146787489944579	-0.004814831571022344 0.0012589201556746695 -0.09376119095354919	-0.01467874776445419 0.0937611932803891 -0.013485372444398059
-0.011617170675849515 -0.0049590827690394555 0.014414895364074684	-0.004959083000947008 -0.0037360540208350515 -0.09426278575553428	-0.014414894538872354 0.09426278764756015 -0.024521772864189457
-0.011340556201253677 -0.004333753683563131 0.014464673658092043	-0.00433375386962561 0.0017101756276051427 -0.09323858671643644	-0.014464673008151633 0.09323858604014916 -0.029968480352114045
-0.004971893556548522 -0.003186572072530814 0.013371143027457611	-0.003186572071917659 0.005231438483712799 -0.09596470218654887	-0.01337114238663286 0.09596470096780221 -0.014323142730997654
-0.008801109886700745 -0.003165049059566808 0.014402792079645222	-0.0031650493045393808 0.0040746240286839985 -0.0934277165392984	-0.01440279028934428 0.09342771885821734 -0.019558340563556098
-0.011273322866670484 -0.004046278147413743 0.014648310267148319	-0.0040462783907681266 0.0029345606536568744 -0.09067833933045087	-0.01464830893323819 0.09067834097933872 -0.025032229527967246
-0.00817620379675643 -0.004953718155290655 0.014512660722407773	-0.00495371852444834 0.007131662858480022 -0.09240031380702547	-0.014512659242279437 0.09240031709693577 -0.011484394069090584
-0.008222457485739501 -0.00395018398069188 0.014393525713045703	-0.003950184032152183 0.0076175144217087345 -0.09603850667632248	-0.01439352459231339 0.0960385073655138 -0.00960459026372676
-0.009426036310882653 -0.0035542700350536336 0.014849138341913808	-0.0035542700697477675 0.0025000574366883643 -0.09280607134783465	-0.014849136844544388 0.09280606974577574 -0.02867550815528669
-0.009470175377483202 -0.0031882695752678664 0.014488668734416892	-0.003188269343392358 0.004187206369536747 -0.0930180887769495	-0.014488667453934175 0.09301808893453002 -0.022493473474769387
-0.006790421831476217 -0.004470538288181798 0.015851625467486363	-0.004470538665551386 0.010290963802537648 -0.09141693187843171	-0.015851624507527206 0.09141693576062065 -0.00377676650815692
-0.009247126253364142 -0.0042471770238314156 0.014291279514352308	-0.0042471769624064385 0.00423403305409354 -0.09431754854063373	-0.014291279351263498 0.094317550196961 -0.01145310285172998
-0.013272684698355526 -0.005193893629604401 0.01371441624469089	-0.0051938934721136466 0.0012959743868527253 -0.09485618481462249	-0.013714415638788172 0.09485618180611527 -0.0267622947368769
-0.008491381217542195 -0.00426299439724098 0.01303230135051342	-0.004262994007457377 0.008250653173199625 -0.09449534464162633	-0.013032300111664306 0.09449534220022693 -0.020725990689347003
