0.08826728505072749 0.002384420980867565 0.09230553566477884	0.002384420980869153 0.08010834911012563 0.023071827159662116	-0.0923055356647766 -0.02307182715965877 0.1846436190801848
0.08878154601203839 0.0011060957958376194 0.09143138911708484	0.0011060957958361553 0.08111594254897393 0.02210439120254582	-0.09143138911708237 -0.022104391202544642 0.19198215315557926
0.08710050221445648 0.001467298575995665 0.09339471296101441	0.0014672985759939233 0.07394989098259257 0.02149957617954374	-0.09339471296101458 -0.021499576179542006 0.18404722977517146
0.08680310501001333 -0.00013004007850261293 0.09233520132871409	-0.00013004007850167358 0.07052394235080377 0.022117234387194838	-0.09233520132871603 -0.022117234387195428 0.18119600274654396
0.08873166681982203 0.0018126457441739133 0.09381936337248256	0.001812645744172304 0.07265270319228356 0.022760321968051705	-0.09381936337248367 -0.022760321968051556 0.17813225108872902
0.08794248852865921 0.0027772556738985283 0.09311517835300577	0.0027772556738967433 0.0741912692554359 0.02311990472956886	-0.09311517835300158 -0.023119904729565096 0.1809558962476152
0.0846797699510278 0.0029550246722216886 0.09211697700541327	0.002955024672221877 0.07609833071118552 0.023517169774013823	-0.09211697700541656 -0.02351716977400868 0.183097681069368
0.08653136766802379 0.0021719514028203076 0.09195971461942955	0.002171951402820363 0.0771358858118254 0.02332933718904892	-0.09195971461943261 -0.023329337189045646 0.18216929750531174
0.093172560992713 0.0014220740768967834 0.09287322355988506	0.001422074076897305 0.07894738281565447 0.02250823033566795	-0.09287322355988263 -0.022508230335664733 0.18573041197848447
0.09085672910143774 0.0014407120053166857 0.09158204475917145	0.0014407120053143577 0.07799413377948042 0.02162022432590974	-0.09158204475916923 -0.02162022432590887 0.18763150424795916
0.0889869762271725 0.0015667007586969463 0.09318164750295592	0.001566700758697634 0.07269283244899946 0.02206489396082962	-0.09318164750295165 -0.022064893960826948 0.1824848361115246
0.08531416339322231 0.0007940223712089613 0.09312730604642197	0.0007940223712069533 0.06887879060423807 0.022320982371651008	-0.09312730604642 -0.022320982371651466 0.1793150106947312
0.08365131496436226 0.0019409120174486093 0.09155945430328521	0.0019409120174471361 0.07325320909543993 0.023796546696998915	-0.091559454303288 -0.023796546696998377 0.18031042896576038
0.08532509182297292 0.0015118351513863535 0.09228208191206677	0.00151183515138737 0.07380657811391636 0.02346949155863861	-0.09228208191206619 -0.023469491558632195 0.17942399496609623
0.0844254248797862 0.00304709817472199 0.08888396157324525	0.0030470981747254596 0.08243186703392871 0.025331296367859468	-0.08888396157324517 -0.025331296367857775 0.1865096928922011
0.08540140360071394 0.0014764324226501317 0.09361040789595547	0.001476432422648141 0.07290782934954 0.022114567529528895	-0.09361040789595229 -0.022114567529527195 0.18167757104084142
0.08836485452093892 0.0018010916095019865 0.09328249916297254	0.0018010916094992392 0.07520810283232458 0.021238931561468805	-0.09328249916297034 -0.021238931561467975 0.19003418100928787
0.08861920008179966 0.0020819461200372747 0.09311145891804762	0.002081946120035023 0.07617074551809386 0.021957691760001966	-0.09311145891804595 -0.021957691759996876 0.18789728254309276
0.08530376106336589 -9.646990560894901*^-6 0.09273871786757286	-9.646990564743385*^-6 0.07079075423058385 0.021534130922052808	-0.09273871786757214 -0.021534130922048835 0.18345104308289195
0.08704872327897044 0.0015332604693360377 0.09378108519146562	0.0015332604693331377 0.07094798701322694 0.021601288099724735	-0.09378108519146328 -0.021601288099724076 0.17838386714178608
0.08501978763567278 0.0016734006552427713 0.0932173537360063	0.0016734006552437011 0.06930616307212101 0.02139642539678573	-0.0932173537360031 -0.021396425396783283 0.17796751450173534
